"directive","input_text","output_text"
"pluralize","module","modules"
"pluralize","system","systems"
"pluralize","network","networks"
"pluralize","structure","structures"
"pluralize","framework","frameworks"
"pluralize","architecture","architectures"
"pluralize","design","designs"
"pluralize","layout","layouts"
"pluralize","format","formats"
"pluralize","template","templates"
"pluralize","pattern","patterns"
"pluralize","model","models"
"pluralize","prototype","prototypes"
"pluralize","sample","samples"
"pluralize","specimen","specimens"
"pluralize","example","examples"
"pluralize","case","cases"
"pluralize","instance","instances"
"pluralize","scenario","scenarios"
"pluralize","situation","situations"
"pluralize","context","contexts"
"pluralize","background","backgrounds"
"pluralize","environment","environments"
"pluralize","setting","settings"
"pluralize","condition","conditions"
"pluralize","circumstance","circumstances"
"pluralize","factor","factors"
"pluralize","variable","variables"
"pluralize","element","elements"
"pluralize","component","components"
"pluralize","part","parts"
"pluralize","piece","pieces"
"pluralize","fragment","fragments"
"pluralize","section","sections"
"pluralize","segment","segments"
"pluralize","unit","units"
"pluralize","module","modules"
"pluralize","system","systems"
"pluralize","sheep","sheep"
"pluralize","deer","deer"
"pluralize","fish","fish"
"pluralize","ox","oxen"
"pluralize","wolf","wolves"
"pluralize","calf","calves"
"pluralize","fox","foxes"
"pluralize","elephant","elephants"
"pluralize","giraffe","giraffes"
"pluralize","lion","lions"
"pluralize","tiger","tigers"
"pluralize","bear","bears"
"pluralize","monkey","monkeys"
"pluralize","rabbit","rabbits"
"pluralize","moose","moose"
"pluralize","buffalo","buffalo"
"pluralize","ant","ants"
"pluralize","bee","bees"
"pluralize","butterfly","butterflies"
"pluralize","shark","sharks"
"pluralize","whale","whales"
"pluralize","dolphin","dolphins"
"pluralize","octopus","octopuses"
"pluralize","squid","squids"
"pluralize","crab","crabs"
"pluralize","lobster","lobsters"
"pluralize","seal","seals"
"pluralize","panda","pandas"
"pluralize","zebra","zebras"
"pluralize","kangaroo","kangaroos"
"pluralize","koala","koalas"
"pluralize","penguin","penguins"
"pluralize","flamingo","flamingos"
"pluralize","hippopotamus","hippopotamuses"
"pluralize","rhinoceros","rhinoceroses"
"pluralize","chimpanzee","chimpanzees"
"pluralize","parrot","parrots"
"pluralize","owl","owls"
"pluralize","hawk","hawks"
"pluralize","eagle","eagles"
"pluralize","crow","crows"
"pluralize","swan","swans"
"pluralize","peacock","peacocks"
"pluralize","bat","bats"
"pluralize","frog","frogs"
"pluralize","toad","toads"
"pluralize","lizard","lizards"
"pluralize","snake","snakes"
"pluralize","turtle","turtles"
"pluralize","alligator","alligators"
"pluralize","crocodile","crocodiles"
"pluralize","jellyfish","jellyfish"
"pluralize","starfish","starfish"
"pluralize","seahorse","seahorses"
"pluralize","armadillo","armadillos"
"pluralize","porcupine","porcupines"
"pluralize","lynx","lynxes"
"pluralize","beaver","beavers"
"pluralize","badger","badgers"
"pluralize","otter","otters"
"pluralize","ferret","ferrets"
"pluralize","skunk","skunks"
"pluralize","hedgehog","hedgehogs"
"pluralize","weasel","weasels"
"pluralize","platypus","platypuses"
"pluralize","sloth","sloths"
"pluralize","anteater","anteaters"
"pluralize","pangolin","pangolins"
"pluralize","gazelle","gazelles"
"pluralize","antelope","antelopes"
"pluralize","caribou","caribous"
"pluralize","bison","bisons"
"pluralize","alpaca","alpacas"
"pluralize","llama","llamas"
"pluralize","emu","emus"
"pluralize","cassowary","cassowaries"
"pluralize","yak","yaks"
"pluralize","cougar","cougars"
"pluralize","panther","panthers"
"pluralize","leopard","leopards"
"pluralize","cheetah","cheetahs"
"pluralize","hyena","hyenas"
"pluralize","vulture","vultures"
"pluralize","falcon","falcons"
"pluralize","puffin","puffins"
"pluralize","woodpecker","woodpeckers"
"pluralize","mole","moles"
"pluralize","vole","voles"
"pluralize","mongoose","mongooses"
"pluralize","meerkat","meerkats"
"pluralize","warthog","warthogs"
"pluralize","gazelle","gazelles"
"pluralize","kangaroo rat","kangaroo rats"
"pluralize","guinea pig","guinea pigs"
"pluralize","hamster","hamsters"
"pluralize","gerbil","gerbils"
"pluralize","cricket","crickets"
"pluralize","grasshopper","grasshoppers"
"pluralize","dragonfly","dragonflies"
"pluralize","mantis","mantises"
"pluralize","beetle","beetles"
"pluralize","firefly","fireflies"
"pluralize","cockroach","cockroaches"
"pluralize","spider","spiders"
"pluralize","scorpion","scorpions"
"pluralize","tarantula","tarantulas"
"pluralize","centipede","centipedes"
"pluralize","millipede","millipedes"
"pluralize","earthworm","earthworms"
"pluralize","snail","snails"
"pluralize","slug","slugs"
"pluralize","clam","clams"
"pluralize","mussel","mussels"
"pluralize","oyster","oysters"
"pluralize","barnacle","barnacles"
"pluralize","sea urchin","sea urchins"
"pluralize","shrimp","shrimps"
"pluralize","krill","krills"
"pluralize","prawn","prawns"
"pluralize","anchovy","anchovies"
"pluralize","sardine","sardines"
"pluralize","eel","eels"
"pluralize","stingray","stingrays"
"pluralize","coral","corals"
"pluralize","anemone","anemones"
"pluralize","polyp","polyps"
"pluralize","urchin","urchins"
"pluralize","walrus","walruses"
"pluralize","narwhal","narwhals"
"pluralize","manatee","manatees"
"pluralize","dugong","dugongs"
"pluralize","gull","gulls"
"pluralize","tern","terns"
"pluralize","albatross","albatrosses"
"pluralize","cormorant","cormorants"
"pluralize","frigatebird","frigatebirds"
"pluralize","bobcat","bobcats"
"pluralize","jackal","jackals"
"pluralize","fox","foxes"
"pluralize","raccoon","raccoons"
"pluralize","opossum","opossums"
"pluralize","porcupine","porcupines"
"pluralize","armadillo","armadillos"
"pluralize","lemur","lemurs"
"pluralize","baboon","baboons"
"pluralize","mandrill","mandrills"
"pluralize","gorilla","gorillas"
"pluralize","orangutan","orangutans"
"pluralize","chimpanzee","chimpanzees"
"pluralize","macaw","macaws"
"pluralize","toucan","toucans"
"pluralize","stingray","stingrays"
"pluralize","seagull","seagulls"
"pluralize","cicada","cicadas"
"pluralize","grasshopper","grasshoppers"
"pluralize","cockroach","cockroaches"
"pluralize","alpaca","alpacas"
"pluralize","camel","camels"
"pluralize","donkey","donkeys"
"pluralize","horse","horses"
"pluralize","mule","mules"
"pluralize","reindeer","reindeer"
"pluralize","elk","elks"
"pluralize","cougar","cougars"
"pluralize","lynx","lynxes"
"pluralize","oyster","oysters"
"pluralize","squid","squids"
"pluralize","ray","rays"
"pluralize","shark","sharks"
"pluralize","partridge","partridges"
"pluralize","pheasant","pheasants"
"pluralize","quail","quails"
"pluralize","emu","emus"
"pluralize","kiwi","kiwis"
"pluralize","platypus","platypuses"
"pluralize","echidna","echidnas"
"pluralize","barracuda","barracudas"
"pluralize","goby","gobies"
"pluralize","trout","trout"
"pluralize","salmon","salmon"
"pluralize","perch","perches"
"pluralize","bass","bass"
"pluralize","cod","cod"
"pluralize","pike","pikes"
"pluralize","carp","carps"
"pluralize","tuna","tunas"
"pluralize","marlin","marlins"
"pluralize","whiting","whitings"
"pluralize","sealion","seals"
"pluralize","hippopotamus","hippopotamuses"
"pluralize","impala","impalas"
"pluralize","springbok","springboks"
"pluralize","zebu","zebus"
"pluralize","chinchilla","chinchillas"
"pluralize","gerbil","gerbils"
"pluralize","hedgehog","hedgehogs"
"pluralize","wolverine","wolverines"
"pluralize","meerkat","meerkats"
"pluralize","marmot","marmots"
"pluralize","groundhog","groundhogs"
"pluralize","chipmunk","chipmunks"
"pluralize","squirrel","squirrels"
"pluralize","woodchuck","woodchucks"
"pluralize","bison","bisons"
"pluralize","buffalo","buffalo"
"pluralize","gazelle","gazelles"
"pluralize","impala","impalas"
"pluralize","camel","camels"
"pluralize","lemur","lemurs"
"pluralize","puma","pumas"
"pluralize","cougar","cougars"
"pluralize","jaguar","jaguars"
"pluralize","serval","servals"
"pluralize","caracal","caracals"
"pluralize","javelina","javelinas"
"pluralize","aardvark","aardvarks"
"pluralize","anaconda","anacondas"
"pluralize","armadillo","armadillos"
"pluralize","warthog","warthogs"
"pluralize","coyote","coyotes"
"pluralize","jackrabbit","jackrabbits"
"pluralize","gerbil","gerbils"
"pluralize","impala","impalas"
"pluralize","okapi","okapis"
"pluralize","wallaby","wallabies"
"pluralize","kangaroo","kangaroos"
"pluralize","koala","koalas"
"pluralize","tasmanian devil","tasmanian devils"
"pluralize","crocodile","crocodiles"
"pluralize","alligator","alligators"
"pluralize","chinchilla","chinchillas"
"pluralize","newt","newts"
"pluralize","gecko","geckos"
"pluralize","geese","geese"
"pluralize","quokka","quokkas"
"pluralize","axolotl","axolotls"
"pluralize","narwhal","narwhals"
"pluralize","okapi","okapis"
"pluralize","quoll","quolls"
"pluralize","tarsier","tarsiers"
"pluralize","saiga","saigas"
"pluralize","pangolin","pangolins"
"pluralize","cuscus","cuscuses"
"pluralize","numbat","numbats"
"pluralize","kiwi","kiwis"
"pluralize","solenodon","solenodons"
"pluralize","pudu","pudus"
"pluralize","coati","coatis"
"pluralize","tamandua","tamanduas"
"pluralize","aardwolf","aardwolves"
"pluralize","lemuroid ringtail","lemuroid ringtails"
"pluralize","civet","civets"
"pluralize","fossa","fossas"
"pluralize","potoroo","potoroo"
"pluralize","bilby","bilbies"
"pluralize","gibbon","gibbons"
"pluralize","pangolin","pangolins"
"pluralize","aardwolf","aardwolves"
"pluralize","galago","galagos"
"pluralize","quokka","quokkas"
"pluralize","numbat","numbats"
"pluralize","zorilla","zorillas"
"pluralize","bandicoot","bandicoots"
"pluralize","vicuña","vicuñas"
"pluralize","caecilian","caecilians"
"pluralize","pika","pikas"
"pluralize","solenodon","solenodons"
"pluralize","spiny anteater","spiny anteaters"
"pluralize","tamaraw","tamaraws"
"pluralize","kākāpō","kākāpōs"
"pluralize","saiga","saigas"
"pluralize","blue poison arrow frog","blue poison arrow frogs"
"pluralize","binturong","binturongs"
"pluralize","jaguarundi","jaguarundis"
"pluralize","bush baby","bush babies"
"pluralize","long-beaked common dolphin","long-beaked common dolphins"
"pluralize","platypus","platypuses"
"pluralize","mountain pygmy possum","mountain pygmy possums"
"pluralize","monk seal","monk seals"
"pluralize","black-footed ferret","black-footed ferrets"
"pluralize","baiji","baijis"
"pluralize","greater bilby","greater bilbies"
"pluralize","hoatzin","hoatzins"
"pluralize","goblin shark","goblin sharks"
"pluralize","vampire bat","vampire bats"
"pluralize","malayan pangolin","malayan pangolins"
"pluralize","pudu","pudus"
"pluralize","maned wolf","maned wolves"
"pluralize","marsupial mole","marsupial moles"
"pluralize","sand cat","sand cats"
"pluralize","jungle cat","jungle cats"
"pluralize","akodont","akodonts"
"pluralize","tail-less tenrec","tail-less tenrecs"
"pluralize","tasmanian tiger","tasmanian tigers"
"pluralize","przewalski's horse","przewalski's horses"
"pluralize","blubberfin","blubberfins"
"pluralize","firetail lemur","firetail lemurs"
"pluralize","glowhorn beetle","glowhorn beetles"
"pluralize","shadowhawk","shadowhawks"
"pluralize","moonfish","moonfishes"
"pluralize","crimsonwing bat","crimsonwing bats"
"pluralize","slumberfox","slumberfoxes"
"pluralize","spikehoof","spikehooves"
"pluralize","creekwaddle","creekwaddles"
"pluralize","blue-bellied skittertail","blue-bellied skittertails"
"pluralize","glimmering bison","glimmering bisons"
"pluralize","wilted weasel","wilted weasels"
"pluralize","sandwhisker","sandwhiskers"
"pluralize","skydancer bird","skydancer birds"
"pluralize","nightspike lizard","nightspike lizards"
"pluralize","frostling","frostlings"
"pluralize","nimbosquid","nimbosquids"
"pluralize","glacervine","glacervines"
"pluralize","burrowbeast","burrowbeasts"
"pluralize","moonbeam tiger","moonbeam tigers"
"pluralize","scarbelly jackrabbit","scarbelly jackrabbits"
"pluralize","blazebane sword","blazebane swords"
"pluralize","crimsonfang dagger","crimsonfang daggers"
"pluralize","stormstrike bow","stormstrike bows"
"pluralize","arcflare staff","arcflare staffs"
"pluralize","shadowreaver axe","shadowreaver axes"
"pluralize","emberclaw mace","emberclaw maces"
"pluralize","vortex spear","vortex spears"
"pluralize","thunderlash whip","thunderlash whips"
"pluralize","bloodpiercer crossbow","bloodpiercer crossbows"
"pluralize","lightbringer lance","lightbringer lances"
"pluralize","frostwrought hammer","frostwrought hammers"
"pluralize","spiritbinder katana","spiritbinder katanas"
"pluralize","nightshade scythe","nightshade scythes"
"pluralize","dragonrend halberd","dragonrend halberds"
"pluralize","voidstrike chakram","voidstrike chakrams"
"pluralize","soulshard gauntlet","soulshard gauntlets"
"pluralize","ironbark greatsword","ironbark greatswords"
"pluralize","venomspike spear","venomspike spears"
"pluralize","dawnfury flail","dawnfury flails"
"pluralize","steelstorm glaive","steelstorm glaives"
"pluralize","whisper of the forgotten blade","whispers of the forgotten blade"
"pluralize","echoes of the stormbound fist","echoes of the stormbound fists"
"pluralize","flame that consumes the dusk","flames that consume the dusk"
"pluralize","heart of the shattered sky","hearts of the shattered sky"
"pluralize","veil of the silver serpent","veils of the silver serpent"
"pluralize","song of the eternal wind","songs of the eternal wind"
"pluralize","grip of the endless void","grips of the endless void"
"pluralize","howl from the abyssal depths","howls from the abyssal depths"
"pluralize","crown of the broken dawn","crowns of the broken dawn"
"pluralize","hand of the forgotten king","hands of the forgotten king"
"pluralize","tear of the moonlit oracle","tears of the moonlit oracle"
"pluralize","blade that cleaves the soul's echo","blades that cleave the soul's echo"
"pluralize","echoing fist of the raging storm","echoing fists of the raging storm"
"pluralize","cloak of the endless nightshade","cloaks of the endless nightshade"
"pluralize","serpent's kiss of the shattered heart","serpent's kisses of the shattered heart"
"pluralize","fangs of the sky-bound nightmare","fangs of the sky-bound nightmare"
"pluralize","wings of the eternal flame's sorrow","wings of the eternal flame's sorrow"
"pluralize","song sung by the thunder's wrath","songs sung by the thunder's wrath"
"pluralize","piercing gaze of the twilight hunter","piercing gazes of the twilight hunter"
"pluralize","flame that whispers through the void","flames that whisper through the void"
"pluralize","shard that pierces the heart of silence","shards that pierce the heart of silence"
"pluralize","thorn that blooms in the midnight storm","thorns that bloom in the midnight storm"
"pluralize","blade that cuts through the fabric of time","blades that cut through the fabric of time"
"pluralize","stone that echoes with forgotten screams","stones that echo with forgotten screams"
"pluralize","fang that tastes the blood of forgotten kings","fangs that taste the blood of forgotten kings"
"pluralize","hammer that strikes the bones of the earth","hammers that strike the bones of the earth"
"pluralize","arrow that pierces the heart of the sky","arrows that pierce the heart of the sky"
"pluralize","whip that cracks with the sound of falling stars","whips that crack with the sound of falling stars"
"pluralize","staff that bends the will of the stars themselves","staffs that bend the will of the stars themselves"
"pluralize","shield that absorbs the fury of the tempest","shields that absorb the fury of the tempest"
"pluralize","bow that pulls the moon's light from the heavens","bows that pull the moon's light from the heavens"
"pluralize","dagger that dances in the shadows of dreams","daggers that dance in the shadows of dreams"
"pluralize","lance that strikes through the veil of reality","lances that strike through the veil of reality"
"pluralize","scythe that reaps the whispers of the dead","scythes that reap the whispers of the dead"
"pluralize","spoon that stirs the soup of forgotten dreams","spoons that stir the soup of forgotten dreams"
"pluralize","broom that sweeps away the last breath of silence","brooms that sweep away the last breath of silence"
"pluralize","mug that holds the morning's regret","mugs that hold the morning's regrets"
"pluralize","sock that strangles the noise of the clock","socks that strangle the noise of the clock"
"pluralize","ladle that scoops the echoes of lost time","ladles that scoop the echoes of lost time"
"pluralize","candle that melts the secrets of the night","candles that melt the secrets of the night"
"pluralize","towel that dries the tears of forgotten phone calls","towels that dry the tears of forgotten phone calls"
"pluralize","clock that ticks the rhythm of missed chances","clocks that tick the rhythm of missed chances"
"pluralize","key that unlocks the whispers of forgotten hallways","keys that unlock the whispers of forgotten hallways"
"pluralize","vacuum that sucks up the last light of the sunset","vacuums that suck up the last light of the sunset"
"pluralize","mop that sways with the dance of spilled coffee","mops that sway with the dance of spilled coffee"
"pluralize","frying pan that sizzles with unspoken words","frying pans that sizzle with unspoken words"
"pluralize","telephone that rings with the voices of old regrets","telephones that ring with the voices of old regrets"
"pluralize","scissors that cut the threads of yesterday's mistakes","scissors that cut the threads of yesterday's mistakes"
"pluralize","doorbell that chimes with the weight of forgotten promises","doorbells that chime with the weight of forgotten promises"
"pluralize","toaster that burns the edges of bad decisions","toasters that burn the edges of bad decisions"
"pluralize","hammer that fixes everything except the mistakes","hammers that fix everything except the mistakes"
"pluralize","fork that twirls the threads of regret","forks that twirl the threads of regret"
"pluralize","vacuum that sucks up the crumbs of your conscience","vacuums that suck up the crumbs of your conscience"
"pluralize","microwave that heats up the leftovers of forgotten thoughts","microwaves that heat up the leftovers of forgotten thoughts"
"pluralize","shovel that digs up the remnants of old arguments","shovels that dig up the remnants of old arguments"
"pluralize","glue stick that bonds the pieces of broken promises","glue sticks that bond the pieces of broken promises"
"pluralize","remote control that pauses the moments you can't rewind","remote controls that pause the moments you can't rewind"
"pluralize","keychain that holds the weight of yesterday's decisions","keychains that hold the weight of yesterday's decisions"
"pluralize","toothbrush that scrubs away the memories of last night's mistakes","toothbrushes that scrub away the memories of last night's mistakes"
"pluralize","plunger that unblocks the flow of regrets","plungers that unblock the flow of regrets"
"pluralize","scissors that trim the edges of half-finished projects","scissors that trim the edges of half-finished projects"
"pluralize","coffee mug that stirs up the chaos of the morning","coffee mugs that stir up the chaos of the morning"
"pluralize","tape dispenser that seals away the last of your patience","tape dispensers that seal away the last of your patience"
"pluralize","desk fan that blows away the fumes of last-minute deadlines","desk fans that blow away the fumes of last-minute deadlines"
"pluralize","spoon that digs into yesterday’s leftovers","spoons that dig into yesterday’s leftovers"
"pluralize","toaster that burns the bread you forgot about","toasters that burn the bread you forgot about"
"pluralize","hairdryer that blows away your chances of doing anything productive","hairdryers that blow away your chances of doing anything productive"
"pluralize","umbrella that protects you from getting wet but not from bad decisions","umbrellas that protect you from getting wet but not from bad decisions"
"pluralize","hammer that fixes the thing you accidentally broke five minutes ago","hammers that fix the thing you accidentally broke five minutes ago"
"pluralize","vacuum that picks up everything but the actual dirt","vacuums that pick up everything but the actual dirt"
"pluralize","can opener that never opens the can right","can openers that never open the can right"
"pluralize","phone charger that only works when it wants to","phone chargers that only work when they want to"
"pluralize","fork that stabs the last piece of pizza but never in the right place","forks that stab the last piece of pizza but never in the right place"
"pluralize","flashlight that flickers when you need it most","flashlights that flicker when you need them most"
"pluralize","rubber band that never quite holds things together","rubber bands that never quite hold things together"
"pluralize","scissors that always cut a little bit crooked","scissors that always cut a little bit crooked"
"pluralize","stapler that jams halfway through","staplers that jam halfway through"
"pluralize","tape dispenser that tangles itself every time you use it","tape dispensers that tangle themselves every time you use them"
"pluralize","mop that spreads the mess instead of cleaning it up","mops that spread the mess instead of cleaning it up"
"pluralize","wrench that tightens everything but the thing you need it for","wrenches that tighten everything but the thing you need it for"
"pluralize","basket that holds your hopes and your empty coffee cups","baskets that hold your hopes and your empty coffee cups"
"pluralize","roller skate that makes you go in every direction except forward","roller skates that make you go in every direction except forward"
"pluralize","glove that fits everyone but you","gloves that fit everyone but you"
"pluralize","clipboard that holds all your plans but none of your willpower","clipboards that hold all your plans but none of your willpower"
"pluralize","pen that runs out of ink at the worst possible moment","pens that run out of ink at the worst possible moment"
"pluralize","chalk that breaks just before you finish writing the sentence","chalks that break just before you finish writing the sentence"
"pluralize","bottle opener that never quite works right","bottle openers that never quite work right"
"pluralize","ladder that wobbles when you need it most","ladders that wobble when you need them most"
"pluralize","tape measure that’s always a little too short","tape measures that’re always a little too short"
"pluralize","backpack that never stays organized for more than five minutes","backpacks that never stay organized for more than five minutes"
"pluralize","compass that points in every direction but north","compasses that point in every direction but north"
"pluralize","lighter that only works after you’ve given up","lighters that only work after you’ve given up"
"pluralize","glasses that fog up the moment you step outside","glasses that fog up the moment you step outside"
"pluralize","flash drive that never seems to have enough space","flash drives that never seem to have enough space"
"pluralize","rifle that whispers through the gaps in the walls","rifles that whisper through the gaps in the walls"
"pluralize","pistol that leaves echoes of its shot","pistols that leave echoes of their shots"
"pluralize","shotgun that scatters the thoughts of a thousand decisions","shotguns that scatter the thoughts of a thousand decisions"
"pluralize","revolver that spins with the weight of choices you never made","revolvers that spin with the weight of choices you never made"
"pluralize","submachine gun that fires in patterns only the shadows understand","submachine guns that fire in patterns only the shadows understand"
"pluralize","bolt-action rifle that strikes with the silence of waiting","bolt-action rifles that strike with the silence of waiting"
"pluralize","assault rifle that speaks with a voice only the wind can hear","assault rifles that speak with a voice only the wind can hear"
"pluralize","carbine that moves with the rhythm of a hurried heartbeat","carbines that move with the rhythm of a hurried heartbeat"
"pluralize","sniper rifle that takes aim from the corners of your mind","sniper rifles that take aim from the corners of your mind"
"pluralize","machine gun that rages with the fury of forgotten wars","machine guns that rage with the fury of forgotten wars"
"pluralize","flintlock pistol that holds the weight of ancient promises","flintlock pistols that hold the weight of ancient promises"
"pluralize","shotgun that clears a path through the noise of the world","shotguns that clear a path through the noise of the world"
"pluralize","hand cannon that strikes like the first word spoken in a storm","hand cannons that strike like the first word spoken in a storm"
"pluralize","SMG that moves in rhythm with the beat of a frantic heart","SMGs that move in rhythm with the beat of a frantic heart"
"pluralize","musket that echoes through the halls of forgotten histories","muskets that echo through the halls of forgotten histories"
"pluralize","game of hungry hungry hippos that eats everything in sight","games of hungry hungry hippos that eat everything in sight"
"pluralize","nick cannon mixtapes that drop with unexpected force","nick cannon mixtapes that drop with unexpected force"
"pluralize","deck of cards that always deals a losing hand","decks of cards that always deal a losing hand"
"pluralize","tamagotchi that takes more attention than you have","tamagotchis that take more attention than you have"
"pluralize","super mario power-up that gives you no extra lives","super mario power-ups that give you no extra lives"
"pluralize","flip phone that refuses to hang up when you need it to","flip phones that refuse to hang up when you need them to"
"pluralize","neon sign that flickers when you need a warning","neon signs that flicker when you need a warning"
"pluralize","lego bricks that always break when you step on them","lego bricks that always break when you step on them"
"pluralize","rubik's cube that never seems to line up","rubik's cubes that never seem to line up"
"pluralize","fidget spinner that never stops spinning","fidget spinners that never stop spinning"
"pluralize","bop it that only responds when you mess up","bop its that only respond when you mess up"
"pluralize","monopoly dice that always roll the wrong number","monopoly dice that always roll the wrong number"
"pluralize","video game controller that never does what you want","video game controllers that never do what you want"
"pluralize","floppy disk that stores everything you forgot to back up","floppy disks that store everything you forgot to back up"
"pluralize","mario kart that crashes when you’re in first place","mario karts that crash when you’re in first place"
"pluralize","mario-less mario kart cartridge","mario-less mario kart cartridges"
"pluralize","flip-phone-powered turbocharger","flip-phone-powered turbochargers"
"pluralize","tamagotchi-obsessed distraction ray","tamagotchi-obsessed distraction rays"
"pluralize","broken-headphone sound bomb","broken-headphone sound bombs"
"pluralize","monopoly-bankrupted dice-roller","monopoly-bankrupted dice-rollers"
"pluralize","empty-pizza-box shield","empty-pizza-box shields"
"pluralize","no-cartridge game-console controller","no-cartridge game-console controllers"
"pluralize","fidget-spin-forever axis","fidget-spin-forever axes"
"pluralize","bored-emoji phone screen","bored-emoji phone screens"
"pluralize","broken-vape-cloud-shooter","broken-vape-cloud-shooters"
"pluralize","lost-battery-flashlight-blaster","lost-battery-flashlight-blasters"
"pluralize","forgotten-alarm-clock-tick","forgotten-alarm-clock-ticks"
"pluralize","out-of-ink printer-sword","out-of-ink printer-swords"
"pluralize","Professor Thistlewick's brass compass","Professor Thistlewick's brass compasses"
"pluralize","Madame Zinglebert's crystal thimble","Madame Zinglebert's crystal thimbles"
"pluralize","Doctor Quillsby's mechanical mouse","Doctor Quillsby's mechanical mice"
"pluralize","Lord Pennyfarthing's pocket watch","Lord Pennyfarthing's pocket watches"
"pluralize","Captain Brimbletooth's silver knife","Captain Brimbletooth's silver knives"
"pluralize","Baroness Glitterwind's enchanted leaf","Baroness Glitterwind's enchanted leaves"
"pluralize","Sir Pocketworth's brass penny","Sir Pocketworth's brass pennies"
"pluralize","Colonel Fizzlewick's wooden die","Colonel Fizzlewick's wooden dice"
"pluralize","Miss Thornberry's porcelain tooth","Miss Thornberry's porcelain teeth"
"pluralize","Duke Whimsworth's copper goose","Duke Whimsworth's copper geese"
"pluralize","Lady Sparklebottom's crystal foot","Lady Sparklebottom's crystal feet"
"pluralize","Master Tinkerton's mechanical wolf","Master Tinkerton's mechanical wolves"
"pluralize","Countess Brambleshire's silver box","Countess Brambleshire's silver boxes"
"pluralize","Old Man Fiddlesworth's lucky penny","Old Man Fiddlesworth's lucky pennies"
"pluralize","Grandfather Pockington's brass key","Grandfather Pockington's brass keys"
"pluralize","Aunt Primrose's china thimble","Aunt Primrose's china thimbles"
"pluralize","Admiral Quacksworth's rubber fish","Admiral Quacksworth's rubber fish"
"pluralize","Doctor Mumbleworth's spinning top","Doctor Mumbleworth's spinning tops"
"pluralize","Madame Flutterby's silk scarf","Madame Flutterby's silk scarves"
"pluralize","Professor Bumbleston's wooden half","Professor Bumbleston's wooden halves"
"pluralize","Sir Giggleswick's metal hoof","Sir Giggleswick's metal hooves"
"pluralize","Lady Twinkleton's glass berry","Lady Twinkleton's glass berries"
"pluralize","Baron von Clickington's brass shelf","Baron von Clickington's brass shelves"
"pluralize","Captain Wobbleworth's lucky die","Captain Wobbleworth's lucky dice"
